Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"GM","Manure Management","231","United States of America","72306","Emissions (N2O) (Manure management)","1016","Goats","2017","2017","gigagrams","0.0104","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72306","Emissions (N2O) (Manure management)","1016","Goats","2018","2018","gigagrams","0.0105","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72306","Emissions (N2O) (Manure management)","1016","Goats","2030","2030","gigagrams","0.0122","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72306","Emissions (N2O) (Manure management)","1016","Goats","2050","2050","gigagrams","0.0128","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1980","1980","gigagrams","1.7251","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1981","1981","gigagrams","1.7004","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1982","1982","gigagrams","1.7374","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1983","1983","gigagrams","1.7497","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1984","1984","gigagrams","1.7497","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1985","1985","gigagrams","1.9099","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1986","1986","gigagrams","2.181","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1987","1987","gigagrams","2.1933","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1988","1988","gigagrams","2.218","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1989","1989","gigagrams","2.2796","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1990","1990","gigagrams","2.3412","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1991","1991","gigagrams","2.2549","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1992","1992","gigagrams","2.4644","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1993","1993","gigagrams","2.4151","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1994","1994","gigagrams","2.4151","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1995","1995","gigagrams","2.2796","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1996","1996","gigagrams","2.3412","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1997","1997","gigagrams","2.0331","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1998","1998","gigagrams","1.7251","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","1999","1999","gigagrams","2.7725","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2000","2000","gigagrams","2.8341","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2001","2001","gigagrams","2.9573","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2002","2002","gigagrams","3.118","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2003","2003","gigagrams","3.1175","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2004","2004","gigagrams","3.1113","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2005","2005","gigagrams","3.3454","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2006","2006","gigagrams","3.4958","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2007","2007","gigagrams","3.7558","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2008","2008","gigagrams","3.842","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2009","2009","gigagrams","3.7816","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2010","2010","gigagrams","3.7434","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2011","2011","gigagrams","3.6917","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2012","2012","gigagrams","3.3306","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2013","2013","gigagrams","3.2432","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2014","2014","gigagrams","3.2173","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2015","2015","gigagrams","3.2653","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2016","2016","gigagrams","3.2222","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2017","2017","gigagrams","3.237","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2018","2018","gigagrams","3.2518","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2030","2030","gigagrams","3.7752","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72356","Direct emissions (CO2eq) (Manure management)","1016","Goats","2050","2050","gigagrams","3.9707","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1980","1980","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1981","1981","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1982","1982","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1983","1983","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1984","1984","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1985","1985","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1986","1986","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1987","1987","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1988","1988","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1989","1989","gigagrams","0","Fc","Calculated data"
"GM","Manure Management","231","United States of America","72376","Indirect emissions (CO2eq) (Manure management)","1016","Goats","1990","1990","gigagrams","0","Fc","Calculated data"
